No,date,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,season
31199,2016-09-20,22,54.0,106.0,3.0,126.0,1000.0,10.0,17.5,1014.9,12.0,0.0,ESE,0.6,Wanshouxigong,Autumn
31201,2016-09-21,0,52.0,85.0,2.0,108.0,800.0,2.0,16.5,1015.0,11.6,0.0,NNE,0.5,Wanshouxigong,Autumn
31202,2016-09-21,1,51.0,58.0,2.0,103.0,800.0,2.0,15.5,1014.6,11.9,0.0,SE,1.2,Wanshouxigong,Autumn
31203,2016-09-21,2,55.0,75.0,2.0,111.0,800.0,2.0,15.5,1014.9,11.9,0.0,ENE,0.7,Wanshouxigong,Autumn
31204,2016-09-21,3,57.0,72.0,2.0,103.0,700.0,2.0,16.1,1014.6,12.3,0.0,ENE,1.1,Wanshouxigong,Autumn
31205,2016-09-21,4,57.0,79.0,2.0,95.0,800.0,2.0,15.9,1014.8,12.5,0.0,NE,1.0,Wanshouxigong,Autumn
31206,2016-09-21,5,68.0,90.0,3.0,94.0,800.0,2.0,16.6,1015.0,13.1,0.0,ENE,1.3,Wanshouxigong,Autumn
31207,2016-09-21,6,82.0,114.0,3.0,84.0,800.0,2.0,16.6,1015.4,12.9,0.0,ENE,1.1,Wanshouxigong,Autumn
31208,2016-09-21,7,89.0,124.0,4.0,86.0,1000.0,2.0,16.6,1015.9,13.3,0.0,ENE,0.9,Wanshouxigong,Autumn
31210,2016-09-21,9,70.0,96.0,3.0,98.0,1200.0,3.0,18.7,1016.7,14.2,0.0,NE,1.3,Wanshouxigong,Autumn
31211,2016-09-21,10,76.0,106.0,4.0,111.0,1300.0,6.0,19.0,1017.1,14.3,0.0,ENE,1.2,Wanshouxigong,Autumn
31212,2016-09-21,11,78.0,106.0,4.0,112.0,1300.0,7.0,19.6,1016.5,14.4,0.0,NNE,1.9,Wanshouxigong,Autumn
31213,2016-09-21,12,80.0,115.0,5.0,105.0,1300.0,11.0,19.7,1016.1,13.8,0.0,ENE,1.1,Wanshouxigong,Autumn
31214,2016-09-21,13,93.0,118.0,5.0,106.0,1400.0,16.0,20.6,1015.5,14.0,0.0,NE,2.1,Wanshouxigong,Autumn
31215,2016-09-21,14,99.0,113.0,7.0,106.0,1300.0,29.0,23.325,1015.0,11.0,0.0,SW,1.4,Wanshouxigong,Autumn
31216,2016-09-21,15,100.0,123.0,6.0,116.0,1300.0,27.0,23.475,1014.25,10.9,0.0,SW,2.1,Wanshouxigong,Autumn
31217,2016-09-21,16,112.0,127.0,6.0,125.0,1300.0,28.0,23.225,1014.0,10.3,0.0,SW,0.8,Wanshouxigong,Autumn
31218,2016-09-21,17,75.0,75.0,8.0,63.0,900.0,84.0,23.125,1014.0,10.6,0.0,NE,1.0,Wanshouxigong,Autumn
31219,2016-09-21,18,75.0,122.0,5.0,48.0,800.0,95.0,22.825,1014.0,11.3,0.0,NE,1.4,Wanshouxigong,Autumn
31220,2016-09-21,19,80.0,108.0,2.0,65.0,1000.0,55.0,21.55,1014.0,11.8,0.0,NE,0.9,Wanshouxigong,Autumn
31221,2016-09-21,20,72.0,75.0,2.0,88.0,1200.0,37.0,20.625,1014.0,12.5,0.0,NE,1.1,Wanshouxigong,Autumn
31222,2016-09-21,21,83.0,110.0,2.0,83.0,1200.0,21.0,20.375,1014.75,12.8,0.0,NE,1.7,Wanshouxigong,Autumn
31223,2016-09-21,22,84.0,90.0,2.0,86.0,1200.0,13.0,19.775,1014.5,14.4,0.0,NE,1.2,Wanshouxigong,Autumn
31225,2016-09-22,0,98.0,98.0,2.0,78.0,1200.0,17.0,17.775,1014.0,14.5,0.0,NE,1.7,Wanshouxigong,Autumn
31226,2016-09-22,1,107.0,107.0,2.0,99.0,1200.0,2.0,17.575,1014.0,14.1,0.0,NE,1.5,Wanshouxigong,Autumn
31227,2016-09-22,2,109.0,109.0,2.0,94.0,1200.0,2.0,17.075,1013.5,14.0,0.0,NE,1.6,Wanshouxigong,Autumn
31228,2016-09-22,3,101.0,101.0,2.0,92.0,1100.0,2.0,16.75,1013.0,14.0,0.0,NE,0.9,Wanshouxigong,Autumn
31229,2016-09-22,4,97.0,97.0,2.0,87.0,1100.0,2.0,16.225,1013.0,14.0,0.0,NE,1.0,Wanshouxigong,Autumn
31230,2016-09-22,5,98.0,98.0,2.0,83.0,1100.0,2.0,15.975,1013.0,13.9,0.0,NE,1.0,Wanshouxigong,Autumn
31231,2016-09-22,6,93.0,93.0,2.0,76.0,1000.0,2.0,15.65,1013.0,13.9,0.0,NE,0.8,Wanshouxigong,Autumn
31232,2016-09-22,7,93.0,93.0,2.0,73.0,1000.0,2.0,15.7,1013.0,14.0,0.0,NE,1.2,Wanshouxigong,Autumn
31233,2016-09-22,8,98.0,98.0,2.0,69.0,1100.0,7.0,17.225,1013.0,14.4,0.0,NE,1.6,Wanshouxigong,Autumn
31234,2016-09-22,9,91.0,91.0,3.0,57.0,1000.0,25.0,18.95,1013.0,14.3,0.0,NE,1.7,Wanshouxigong,Autumn
31235,2016-09-22,10,93.0,93.0,5.0,58.0,1000.0,38.0,20.225,1013.0,14.1,0.0,NE,2.7,Wanshouxigong,Autumn
31236,2016-09-22,11,98.0,98.0,9.0,50.0,1100.0,65.0,21.675,1012.5,14.5,0.0,NE,2.1,Wanshouxigong,Autumn
31237,2016-09-22,12,108.0,108.0,13.0,51.0,1100.0,81.0,22.7,1011.75,14.4,0.0,NE,1.8,Wanshouxigong,Autumn
31238,2016-09-22,13,117.0,117.0,16.0,56.0,1200.0,98.0,23.825,1011.0,14.7,0.0,NE,1.6,Wanshouxigong,Autumn
31239,2016-09-22,14,123.0,123.0,15.0,60.0,1200.0,106.0,24.425,1010.0,14.1,0.0,NE,2.6,Wanshouxigong,Autumn
31240,2016-09-22,15,128.0,128.0,13.0,63.0,1200.0,118.0,24.775,1009.25,14.2,0.0,NE,1.2,Wanshouxigong,Autumn
31241,2016-09-22,16,131.0,131.0,12.0,67.0,1300.0,126.0,24.775,1008.75,14.2,0.0,SE,1.2,Wanshouxigong,Autumn
31242,2016-09-22,17,139.0,154.0,11.0,53.0,1300.0,167.0,23.5,1008.3,16.0,0.0,ENE,1.1,Wanshouxigong,Autumn
31243,2016-09-22,18,145.0,145.0,8.0,74.0,1300.0,140.0,22.7,1008.4,16.9,0.0,ENE,0.8,Wanshouxigong,Autumn
31244,2016-09-22,19,151.0,202.0,5.0,76.0,1400.0,98.0,23.475,1009.0,14.5,0.0,SW,1.2,Wanshouxigong,Autumn
31246,2016-09-22,21,150.0,150.0,2.0,96.0,1700.0,30.0,20.625,1009.0,15.3,0.0,NE,1.2,Wanshouxigong,Autumn
31247,2016-09-22,22,146.0,146.0,3.0,85.0,1600.0,42.0,20.85,1009.0,15.8,0.0,NE,1.3,Wanshouxigong,Autumn
31248,2016-09-22,23,143.0,176.0,3.0,74.0,1400.0,46.0,20.8,1010.0,15.7,0.0,NW,0.6,Wanshouxigong,Autumn
31252,2016-09-23,3,46.0,46.0,2.0,29.0,800.0,38.0,17.9,1008.75,17.0,0.0,NE,1.3,Wanshouxigong,Autumn
31253,2016-09-23,4,76.0,76.0,2.0,29.0,1000.0,42.0,17.7,1008.2,17.1,0.0,NE,0.0,Wanshouxigong,Autumn
31255,2016-09-23,6,89.0,89.0,2.0,30.0,1000.0,22.0,17.4,1009.0,16.8,0.0,NE,1.0,Wanshouxigong,Autumn
31257,2016-09-23,8,120.0,120.0,2.0,43.0,1200.0,51.0,18.075,1009.0,17.3,0.0,NE,1.4,Wanshouxigong,Autumn
31258,2016-09-23,9,150.0,150.0,2.0,50.0,1300.0,62.0,19.45,1009.0,17.5,0.0,NE,1.8,Wanshouxigong,Autumn
31259,2016-09-23,10,159.0,159.0,2.0,48.0,1300.0,85.0,20.9,1009.0,17.3,0.0,NE,1.2,Wanshouxigong,Autumn
31260,2016-09-23,11,144.0,144.0,2.4,48.0,1300.0,104.33333333333333,22.075,1009.0,17.5,0.0,NE,1.3,Wanshouxigong,Autumn
31261,2016-09-23,12,129.0,129.0,2.8,48.0,1300.0,123.66666666666666,23.125,1008.25,16.9,0.0,SE,1.4,Wanshouxigong,Autumn
31262,2016-09-23,13,130.54545454545453,67.5,3.2,48.0,1300.0,143.0,24.625,1007.75,16.9,0.0,SE,1.9,Wanshouxigong,Autumn
31263,2016-09-23,14,132.0909090909091,6.0,3.6,55.0,1300.0,169.0,25.125,1007.0,16.9,0.0,SE,1.6,Wanshouxigong,Autumn
31267,2016-09-23,18,138.27272727272728,84.0,4.0,37.0,1100.0,185.0,25.35,1006.0,17.3,0.0,SW,1.1,Wanshouxigong,Autumn
31268,2016-09-23,19,139.8181818181818,100.0,3.0,53.0,1400.0,146.0,24.45,1006.0,17.1,0.0,SE,1.5,Wanshouxigong,Autumn
31269,2016-09-23,20,141.36363636363637,121.0,4.0,61.0,1700.0,109.0,23.65,1006.75,16.7,0.0,SE,0.9,Wanshouxigong,Autumn
31270,2016-09-23,21,142.9090909090909,133.0,4.0,76.0,2000.0,91.0,22.775,1007.0,16.5,0.0,SE,1.3,Wanshouxigong,Autumn
31271,2016-09-23,22,144.45454545454544,133.0,4.0,85.0,2100.0,77.0,22.675,1007.0,16.2,0.0,SE,0.9,Wanshouxigong,Autumn
31272,2016-09-23,23,146.0,146.0,4.0,67.0,1700.0,87.0,22.0,1007.25,16.7,0.0,NE,2.0,Wanshouxigong,Autumn
31273,2016-09-24,0,177.0,177.0,3.0,114.0,2000.0,35.0,20.825,1007.75,17.3,0.0,NE,0.8,Wanshouxigong,Autumn
31274,2016-09-24,1,178.0,178.0,3.0,114.0,1700.0,34.0,20.8,1008.3,17.6,0.0,WNW,0.6,Wanshouxigong,Autumn
31275,2016-09-24,2,147.0,147.0,3.0,53.0,1100.0,75.0,21.1,1008.7,14.7,0.0,NNE,1.7,Wanshouxigong,Autumn
31278,2016-09-24,5,46.0,46.0,3.0,40.0,800.0,23.0,18.0,1006.3,16.8,0.0,ESE,0.2,Wanshouxigong,Autumn
31280,2016-09-24,7,36.0,36.0,3.0,48.0,700.0,17.0,18.075,1006.25,17.0,0.0,SE,0.7,Wanshouxigong,Autumn
31281,2016-09-24,8,35.0,35.0,3.0,56.0,800.0,13.0,19.0,1007.0,17.3,0.0,SE,2.0,Wanshouxigong,Autumn
31282,2016-09-24,9,49.0,49.0,3.0,64.0,900.0,26.0,20.3,1007.0,17.2,0.0,NE,1.6,Wanshouxigong,Autumn
31283,2016-09-24,10,66.0,66.0,3.0,64.0,900.0,39.0,22.025,1007.0,17.0,0.0,NE,1.2,Wanshouxigong,Autumn
31284,2016-09-24,11,79.0,79.0,3.0,65.0,1100.0,67.0,23.325,1007.0,17.0,0.0,NW,0.6,Wanshouxigong,Autumn
31285,2016-09-24,12,101.0,101.0,3.0,67.0,1200.0,95.0,24.5,1006.25,17.2,0.0,SW,1.4,Wanshouxigong,Autumn
31286,2016-09-24,13,112.0,112.0,3.0,57.0,1300.0,139.0,26.6,1004.9,17.7,0.0,S,1.2,Wanshouxigong,Autumn
31287,2016-09-24,14,138.0,138.0,3.0,50.0,1300.0,172.0,27.0,1004.1,17.8,0.0,SSE,1.6,Wanshouxigong,Autumn
31290,2016-09-24,17,173.0,173.0,3.0,40.0,1300.0,191.0,26.45,1004.0,18.4,0.0,SE,1.7,Wanshouxigong,Autumn
31291,2016-09-24,18,188.0,188.0,3.0,54.0,1400.0,160.0,25.9,1004.5,18.5,0.0,SW,0.8,Wanshouxigong,Autumn
31292,2016-09-24,19,200.0,200.0,3.0,60.0,1700.0,128.0,23.5,1004.7,19.4,0.0,SE,0.9,Wanshouxigong,Autumn
31293,2016-09-24,20,205.0,205.0,3.0,72.0,1900.0,86.0,22.9,1005.4,19.3,0.0,E,0.5,Wanshouxigong,Autumn
31294,2016-09-24,21,209.0,209.0,3.0,93.0,1900.0,53.0,22.3,1006.0,19.5,0.0,NE,1.4,Wanshouxigong,Autumn
31295,2016-09-24,22,200.0,200.0,3.0,79.0,1800.0,49.0,21.5,1006.4,19.2,0.0,NE,1.2,Wanshouxigong,Autumn
31296,2016-09-24,23,206.0,206.0,3.0,92.0,1900.0,27.0,21.3,1006.8,19.0,0.0,NE,1.2,Wanshouxigong,Autumn
31297,2016-09-25,0,212.0,212.0,3.0,122.0,1900.0,7.0,21.7,1007.1,18.9,0.0,NNE,1.1,Wanshouxigong,Autumn
31298,2016-09-25,1,228.0,228.0,3.0,125.0,2000.0,10.0,21.475,1007.0,18.3,0.0,NE,1.7,Wanshouxigong,Autumn
31299,2016-09-25,2,236.0,236.0,3.0,80.0,1900.0,42.0,20.975,1008.0,18.3,0.0,NE,0.9,Wanshouxigong,Autumn
31300,2016-09-25,3,228.0,228.0,3.0,70.0,1700.0,52.0,20.775,1008.0,18.4,0.0,NE,0.9,Wanshouxigong,Autumn
31301,2016-09-25,4,220.0,220.0,3.0,59.0,1500.0,57.0,21.05,1008.0,18.5,0.0,NE,1.5,Wanshouxigong,Autumn
31302,2016-09-25,5,203.0,203.0,3.0,43.0,1400.0,65.66666666666667,21.05,1008.75,18.5,0.0,NE,1.7,Wanshouxigong,Autumn
31303,2016-09-25,6,185.0,185.0,3.0,35.0,1300.0,74.33333333333333,20.8,1009.0,18.5,0.0,NE,1.5,Wanshouxigong,Autumn
31304,2016-09-25,7,175.0,175.0,3.0,37.666666666666664,1300.0,83.0,20.8,1009.9,18.0,0.0,N,1.4,Wanshouxigong,Autumn
31305,2016-09-25,8,148.0,148.0,3.0,40.333333333333336,1200.0,78.0,20.8,1010.7,18.0,0.0,ENE,1.5,Wanshouxigong,Autumn
31306,2016-09-25,9,144.0,144.0,3.0,43.0,1200.0,78.0,21.975,1011.0,18.2,0.0,NE,2.1,Wanshouxigong,Autumn
31307,2016-09-25,10,149.0,149.0,3.0,45.0,1300.0,78.0,23.1,1011.8,18.2,0.0,NNE,2.0,Wanshouxigong,Autumn
31308,2016-09-25,11,161.0,161.0,3.0,51.0,1700.0,87.0,24.1,1011.75,18.6,0.0,NE,4.2,Wanshouxigong,Autumn
31309,2016-09-25,12,176.0,176.0,3.0,54.0,1800.0,107.0,25.2,1011.0,18.7,0.0,SE,1.6,Wanshouxigong,Autumn
31310,2016-09-25,13,170.0,170.0,3.0,53.0,1600.0,103.0,25.2,1010.1,19.1,0.0,NNE,2.0,Wanshouxigong,Autumn
31311,2016-09-25,14,155.0,155.0,3.0,53.0,1600.0,105.0,26.4,1010.0,18.2,0.0,NE,0.6,Wanshouxigong,Autumn
31312,2016-09-25,15,142.0,142.0,3.0,48.0,1600.0,113.0,26.825,1009.25,18.1,0.0,NE,2.1,Wanshouxigong,Autumn
31313,2016-09-25,16,162.0,162.0,3.0,56.0,2300.0,118.0,27.15,1009.0,18.4,0.0,NW,1.3,Wanshouxigong,Autumn
31321,2016-09-26,0,85.0,85.0,3.0,34.0,1200.0,61.0,23.6,1010.0,18.75,0.0,NE,2.4,Wanshouxigong,Autumn
31322,2016-09-26,1,72.0,72.0,3.0,33.0,1000.0,47.0,21.0,1011.0,17.9,0.0,NE,1.9,Wanshouxigong,Autumn
31323,2016-09-26,2,71.0,71.0,3.0,29.0,1200.0,44.0,20.7222222222222,1011.0,17.9,0.0,NW,0.6,Wanshouxigong,Autumn
31332,2016-09-26,11,42.0,42.0,2.0,55.0,1300.0,44.0,19.125,1011.0,18.1,0.0,NE,1.2,Wanshouxigong,Autumn
31334,2016-09-26,13,52.0,52.0,2.0,59.0,1500.0,36.0,19.425,1010.0,18.2,0.0,NE,1.4,Wanshouxigong,Autumn
31335,2016-09-26,14,53.0,53.0,2.0,46.0,1300.0,68.0,19.975,1009.25,18.3,0.0,NE,2.1,Wanshouxigong,Autumn
31336,2016-09-26,15,60.0,60.0,2.0,48.0,1500.0,71.0,20.725,1008.75,18.0,0.0,NE,1.8,Wanshouxigong,Autumn
31337,2016-09-26,16,71.0,71.0,2.0,46.0,1800.0,62.0,21.175,1008.5,17.8,0.0,NE,0.9,Wanshouxigong,Autumn
31338,2016-09-26,17,82.0,82.0,2.0,45.0,1900.0,56.0,21.475,1008.0,18.0,0.0,NE,1.0,Wanshouxigong,Autumn
31339,2016-09-26,18,84.0,84.0,2.0,49.0,2100.0,33.0,21.3,1008.0,18.2,0.0,NE,0.7,Wanshouxigong,Autumn
31340,2016-09-26,19,86.0,86.0,2.0,77.0,2200.0,6.0,19.5,1008.6,18.5,0.0,NNE,0.3,Wanshouxigong,Autumn
31342,2016-09-26,21,103.0,103.0,2.0,88.0,2500.0,2.0,18.7,1009.5,18.0,0.0,S,0.0,Wanshouxigong,Autumn
31344,2016-09-26,23,108.0,108.0,3.0,79.0,2500.0,2.0,19.1,1010.1,18.4,0.0,WSW,0.7,Wanshouxigong,Autumn
31345,2016-09-27,0,94.0,94.0,3.0,72.0,2200.0,2.0,19.0,1010.1,18.3,0.0,W,0.7,Wanshouxigong,Autumn
31346,2016-09-27,1,98.0,98.0,3.0,63.0,2300.0,2.0,18.8,1010.0,18.1,0.0,SSE,0.5,Wanshouxigong,Autumn
31347,2016-09-27,2,90.0,90.0,2.0,59.0,2300.0,2.0,18.9,1009.9,18.2,0.0,NNW,0.8,Wanshouxigong,Autumn
31348,2016-09-27,3,83.0,83.0,2.0,51.0,1700.0,2.0,18.8,1010.3,18.0,0.0,WNW,1.3,Wanshouxigong,Autumn
31349,2016-09-27,4,74.0,74.0,2.0,44.0,1100.0,19.0,20.4,1011.1,12.1,0.0,N,3.3,Wanshouxigong,Autumn
31350,2016-09-27,5,42.0,42.0,2.0,27.0,600.0,28.0,19.2,1012.2,7.0,0.0,N,4.5,Wanshouxigong,Autumn
31353,2016-09-27,8,15.0,25.0,2.0,17.0,500.0,41.0,16.25,1015.75,4.0,0.0,NE,4.2,Wanshouxigong,Autumn
31360,2016-09-27,15,3.0,17.0,2.0,14.0,500.0,64.0,20.225,1017.0,2.1,0.0,NW,4.1,Wanshouxigong,Autumn
31361,2016-09-27,16,12.0,26.0,2.0,17.0,500.0,62.0,20.0,1017.75,2.7,0.0,NE,3.8,Wanshouxigong,Autumn
31362,2016-09-27,17,13.0,22.0,2.0,19.0,400.0,55.0,19.85,1018.0,2.7,0.0,NE,4.0,Wanshouxigong,Autumn
31364,2016-09-27,19,10.0,21.0,2.0,26.0,400.0,45.0,18.05,1019.75,1.2,0.0,NE,3.6,Wanshouxigong,Autumn
31365,2016-09-27,20,8.0,20.0,2.0,30.0,400.0,41.0,17.85,1020.75,0.0,0.0,NE,3.7,Wanshouxigong,Autumn
31366,2016-09-27,21,7.0,17.0,2.0,32.0,400.0,36.0,17.225,1021.75,0.3,0.0,NE,2.0,Wanshouxigong,Autumn
31367,2016-09-27,22,13.0,15.0,2.0,37.0,400.0,32.0,16.35,1022.25,2.2,0.0,NE,1.3,Wanshouxigong,Autumn
31368,2016-09-27,23,9.0,16.0,2.0,39.0,300.0,28.0,15.525,1023.0,3.2,0.0,NE,1.1,Wanshouxigong,Autumn
31369,2016-09-28,0,8.0,12.0,2.0,37.0,300.0,28.0,13.85,1023.0,3.9,0.0,NE,1.5,Wanshouxigong,Autumn
31370,2016-09-28,1,12.0,17.0,2.0,42.0,300.0,22.0,13.15,1023.0,4.2,0.0,NE,1.6,Wanshouxigong,Autumn
31371,2016-09-28,2,6.0,13.0,2.0,42.0,300.0,17.0,13.2,1023.75,3.8,0.0,NE,2.0,Wanshouxigong,Autumn
31372,2016-09-28,3,10.0,14.0,2.0,39.0,300.0,16.0,13.625,1023.75,1.8,0.0,NE,2.9,Wanshouxigong,Autumn
31373,2016-09-28,4,11.0,19.0,2.0,38.0,300.0,14.0,13.55,1023.25,0.0,0.0,NE,2.4,Wanshouxigong,Autumn
31374,2016-09-28,5,7.0,16.0,2.0,39.0,300.0,11.0,13.0,1024.0,-0.3,0.0,NE,2.6,Wanshouxigong,Autumn
31375,2016-09-28,6,10.0,14.0,2.0,43.0,300.0,9.0,12.0,1024.0,-0.3,0.0,NE,1.9,Wanshouxigong,Autumn
31376,2016-09-28,7,13.0,17.0,2.0,48.0,400.0,6.0,12.125,1024.0,-0.8,0.0,NE,1.2,Wanshouxigong,Autumn
31377,2016-09-28,8,15.0,15.0,2.0,40.0,400.0,16.0,13.7,1025.0,-0.8,0.0,NE,3.1,Wanshouxigong,Autumn
31378,2016-09-28,9,7.0,10.0,2.0,35.0,400.0,23.0,15.05,1025.0,-1.8,0.0,NE,3.5,Wanshouxigong,Autumn
31379,2016-09-28,10,8.0,8.0,2.0,20.0,300.0,40.0,16.1,1025.0,-1.5,0.0,NE,4.5,Wanshouxigong,Autumn
31380,2016-09-28,11,5.0,6.0,2.0,17.0,300.0,46.0,16.975,1024.5,-1.2,0.0,NE,3.4,Wanshouxigong,Autumn
31381,2016-09-28,12,12.0,12.0,2.0,19.0,300.0,48.0,17.775,1023.5,-0.9,0.0,SE,1.7,Wanshouxigong,Autumn
31382,2016-09-28,13,10.0,10.0,2.0,18.0,300.0,57.0,19.0,1021.5,-1.0,0.0,ENE,2.5,Wanshouxigong,Autumn
31383,2016-09-28,14,10.0,10.0,2.0,16.0,300.0,65.0,19.025,1021.5,-0.5,0.0,NW,2.0,Wanshouxigong,Autumn
31384,2016-09-28,15,11.0,11.0,2.0,17.0,300.0,69.0,19.75,1020.25,-0.9,0.0,NE,1.8,Wanshouxigong,Autumn
31385,2016-09-28,16,13.0,17.0,2.0,22.0,400.0,68.0,20.125,1019.75,-1.2,0.0,NW,1.0,Wanshouxigong,Autumn
31386,2016-09-28,17,10.0,17.0,2.0,25.0,400.0,66.0,20.525,1019.0,-0.5,0.0,SW,1.7,Wanshouxigong,Autumn
31387,2016-09-28,18,19.0,47.0,2.0,34.0,400.0,46.0,19.475,1019.0,0.3,0.0,SW,1.5,Wanshouxigong,Autumn
31388,2016-09-28,19,24.0,53.0,2.0,65.0,600.0,15.0,13.5,1018.6,6.6,0.0,SE,0.2,Wanshouxigong,Autumn
31389,2016-09-28,20,31.0,50.0,2.0,84.0,700.0,2.0,15.5,1019.0,2.4,0.0,SE,0.6,Wanshouxigong,Autumn
31390,2016-09-28,21,52.0,64.0,2.0,88.0,900.0,2.0,14.175,1019.25,2.6,0.0,SW,0.8,Wanshouxigong,Autumn
31391,2016-09-28,22,45.0,69.0,2.0,89.0,1100.0,2.0,13.85,1019.5,3.5,0.0,SW,1.2,Wanshouxigong,Autumn
31396,2016-09-29,3,28.0,45.0,2.0,100.0,800.0,2.0,9.325,1018.0,6.7,0.0,NE,0.8,Wanshouxigong,Autumn
31397,2016-09-29,4,35.0,53.0,2.0,72.0,900.0,2.0,9.175,1018.0,6.8,0.0,NE,0.7,Wanshouxigong,Autumn
31398,2016-09-29,5,41.0,64.0,2.0,67.0,900.0,2.0,8.65,1018.0,6.7,0.0,NE,0.7,Wanshouxigong,Autumn
31399,2016-09-29,6,45.0,51.0,2.0,57.0,700.0,2.0,8.7,1017.75,6.7,0.0,NE,1.2,Wanshouxigong,Autumn
31400,2016-09-29,7,23.0,30.0,2.0,50.0,600.0,2.0,9.075,1018.0,6.5,0.0,NE,0.8,Wanshouxigong,Autumn
31401,2016-09-29,8,25.0,25.0,2.0,52.0,600.0,2.0,12.1,1018.0,6.8,0.0,E,1.6,Wanshouxigong,Autumn
31402,2016-09-29,9,31.0,42.0,2.0,63.0,800.0,3.0,14.3,1017.9,6.4,0.0,E,1.2,Wanshouxigong,Autumn
31403,2016-09-29,10,44.0,47.0,2.0,85.0,900.0,7.0,16.4,1017.3,6.8,0.0,E,1.1,Wanshouxigong,Autumn
31404,2016-09-29,11,64.0,65.0,2.0,111.0,1000.0,14.0,18.7,1016.3,7.2,0.0,ESE,1.7,Wanshouxigong,Autumn
31405,2016-09-29,12,53.0,61.0,2.0,56.0,500.0,67.0,19.9,1015.6,2.7,0.0,S,3.2,Wanshouxigong,Autumn
31406,2016-09-29,13,51.0,51.0,2.0,31.0,500.0,99.0,20.6,1014.1,3.3,0.0,S,2.8,Wanshouxigong,Autumn
31407,2016-09-29,14,55.0,55.0,2.0,34.0,500.0,96.0,21.0,1013.2,3.7,0.0,SW,2.9,Wanshouxigong,Autumn
31408,2016-09-29,15,57.0,57.0,2.0,30.0,500.0,111.0,21.4,1012.6,4.0,0.0,WSW,2.3,Wanshouxigong,Autumn
31409,2016-09-29,16,62.0,62.0,2.0,34.0,600.0,116.0,20.9,1012.4,4.4,0.0,SW,2.4,Wanshouxigong,Autumn
31410,2016-09-29,17,81.0,81.0,2.0,52.0,700.0,108.0,20.3,1012.1,4.7,0.0,WSW,1.7,Wanshouxigong,Autumn
31411,2016-09-29,18,80.0,80.0,2.0,60.0,700.0,94.0,19.6,1012.2,4.9,0.0,SSW,1.4,Wanshouxigong,Autumn
31412,2016-09-29,19,72.0,74.0,2.0,72.0,800.0,70.0,17.5,1012.5,6.7,0.0,SE,0.8,Wanshouxigong,Autumn
31413,2016-09-29,20,85.0,87.0,2.0,90.0,900.0,39.0,15.5,1012.7,10.3,0.0,SE,1.0,Wanshouxigong,Autumn
31414,2016-09-29,21,87.0,93.0,2.0,118.0,1200.0,13.0,15.5,1012.9,9.8,0.0,ESE,0.5,Wanshouxigong,Autumn
31417,2016-09-30,0,89.0,89.0,2.0,125.0,1200.0,2.0,15.0,1012.6,9.1,0.0,NE,1.2,Wanshouxigong,Autumn
31418,2016-09-30,1,92.0,92.0,2.0,127.0,1200.0,2.0,13.8,1012.6,10.0,0.0,ENE,1.0,Wanshouxigong,Autumn
31420,2016-09-30,3,84.0,91.0,2.0,112.0,900.0,2.0,11.8,1012.6,10.0,0.0,ENE,0.7,Wanshouxigong,Autumn
31421,2016-09-30,4,64.0,64.0,2.0,73.0,700.0,11.0,12.4,1012.5,9.0,0.0,NE,1.1,Wanshouxigong,Autumn
31422,2016-09-30,5,67.0,67.0,2.0,62.0,700.0,20.0,13.2,1012.8,8.5,0.0,N,1.2,Wanshouxigong,Autumn
31423,2016-09-30,6,68.0,68.0,2.0,97.0,800.0,2.0,12.425,1013.0,9.3,0.0,NE,1.0,Wanshouxigong,Autumn
31424,2016-09-30,7,69.0,69.0,2.0,88.0,900.0,2.0,12.7,1013.1,8.8,0.0,ENE,0.5,Wanshouxigong,Autumn
31425,2016-09-30,8,73.0,73.0,2.0,80.0,1000.0,8.0,15.4,1013.3,8.6,0.0,NNE,1.1,Wanshouxigong,Autumn
31426,2016-09-30,9,75.0,75.0,2.0,67.0,900.0,28.0,17.0,1013.3,9.4,0.0,ENE,1.3,Wanshouxigong,Autumn
31427,2016-09-30,10,82.0,82.0,2.0,68.0,900.0,48.0,18.8,1013.0,9.0,0.0,NE,1.4,Wanshouxigong,Autumn
31428,2016-09-30,11,87.0,87.0,2.0,65.0,900.0,71.0,20.2,1012.3,8.5,0.0,NE,1.1,Wanshouxigong,Autumn
31429,2016-09-30,12,96.0,96.0,2.0,56.0,900.0,104.0,21.3,1011.6,8.9,0.0,ENE,1.5,Wanshouxigong,Autumn
31430,2016-09-30,13,103.0,103.0,2.0,54.0,900.0,128.0,22.6,1010.6,7.6,0.0,SSW,1.2,Wanshouxigong,Autumn
31431,2016-09-30,14,99.0,99.0,2.0,50.0,900.0,145.0,23.6,1009.6,9.6,0.0,W,1.5,Wanshouxigong,Autumn
31432,2016-09-30,15,110.0,110.0,2.0,52.0,1000.0,154.0,24.4,1009.1,9.2,0.0,SSE,0.9,Wanshouxigong,Autumn
31433,2016-09-30,16,101.0,101.0,2.0,37.0,900.0,183.0,24.0,1008.8,8.8,0.0,SSW,2.3,Wanshouxigong,Autumn
31434,2016-09-30,17,105.0,105.0,2.0,46.0,900.0,174.0,23.3,1009.0,9.3,0.0,SSW,1.7,Wanshouxigong,Autumn
